Country,NHS_Region,Date,cases_new,cases_new_smoothed
England,North East and Yorkshire,2020-05-26,338.0,322.14285714285717
England,North East and Yorkshire,2020-05-27,379.0,308.14285714285717
England,North East and Yorkshire,2020-05-28,334.0,299.57142857142856
England,North East and Yorkshire,2020-05-29,277.0,293.42857142857144
England,North East and Yorkshire,2020-05-30,221.0,284.57142857142856
England,North East and Yorkshire,2020-05-31,229.0,269.2857142857143
England,North East and Yorkshire,2020-06-01,276.0,256.85714285714283
England,North East and Yorkshire,2020-06-02,276.0,245.85714285714286
England,North East and Yorkshire,2020-06-03,272.0,236.85714285714286
England,North East and Yorkshire,2020-06-04,247.0,229.0
England,North East and Yorkshire,2020-06-05,200.0,222.42857142857142
England,North East and Yorkshire,2020-06-06,158.0,215.57142857142858
England,North East and Yorkshire,2020-06-07,174.0,215.28571428571428
England,North East and Yorkshire,2020-06-08,230.0,213.14285714285714
England,North East and Yorkshire,2020-06-09,228.0,227.0
England,North East and Yorkshire,2020-06-10,270.0,237.0
England,North East and Yorkshire,2020-06-11,232.0,240.0
England,North East and Yorkshire,2020-06-12,297.0,240.28571428571428
England,North East and Yorkshire,2020-06-13,228.0,243.28571428571428
England,North East and Yorkshire,2020-06-14,195.0,242.14285714285714
England,North East and Yorkshire,2020-06-15,232.0,251.42857142857142
England,North East and Yorkshire,2020-06-16,249.0,241.71428571428572
England,North East and Yorkshire,2020-06-17,262.0,235.85714285714286
England,North East and Yorkshire,2020-06-18,297.0,226.14285714285714
England,North East and Yorkshire,2020-06-19,229.0,220.14285714285714
England,North East and Yorkshire,2020-06-20,187.0,214.0
England,North East and Yorkshire,2020-06-21,127.0,201.42857142857142
England,North East and Yorkshire,2020-06-22,190.0,181.42857142857142
England,North East and Yorkshire,2020-06-23,206.0,172.57142857142858
England,North East and Yorkshire,2020-06-24,174.0,169.71428571428572
England,North East and Yorkshire,2020-06-25,157.0,167.14285714285714
England,North East and Yorkshire,2020-06-26,167.0,161.57142857142858
England,North East and Yorkshire,2020-06-27,167.0,151.28571428571428
England,North East and Yorkshire,2020-06-28,109.0,147.57142857142858
England,North East and Yorkshire,2020-06-29,151.0,142.0
England,North East and Yorkshire,2020-06-30,134.0,134.71428571428572
England,North East and Yorkshire,2020-07-01,148.0,123.85714285714286
England,North East and Yorkshire,2020-07-02,118.0,122.57142857142857
England,North East and Yorkshire,2020-07-03,116.0,122.14285714285714
England,North East and Yorkshire,2020-07-04,91.0,120.14285714285714
England,North East and Yorkshire,2020-07-05,100.0,118.71428571428571
England,North East and Yorkshire,2020-07-06,148.0,119.14285714285714
England,North East and Yorkshire,2020-07-07,120.0,117.71428571428571
England,North East and Yorkshire,2020-07-08,138.0,118.57142857142857
England,North East and Yorkshire,2020-07-09,121.0,119.28571428571429
England,North East and Yorkshire,2020-07-10,106.0,120.0
England,North East and Yorkshire,2020-07-11,97.0,124.85714285714286
England,North East and Yorkshire,2020-07-12,105.0,125.85714285714286
England,North East and Yorkshire,2020-07-13,153.0,124.71428571428571
England,North East and Yorkshire,2020-07-14,154.0,127.0
England,North East and Yorkshire,2020-07-15,145.0,128.42857142857142
England,North East and Yorkshire,2020-07-16,113.0,129.14285714285714
England,North East and Yorkshire,2020-07-17,122.0,126.42857142857143
England,North East and Yorkshire,2020-07-18,107.0,121.85714285714286
England,North East and Yorkshire,2020-07-19,110.0,120.0
England,North East and Yorkshire,2020-07-20,134.0,121.85714285714286
England,North East and Yorkshire,2020-07-21,122.0,122.28571428571429
England,North East and Yorkshire,2020-07-22,132.0,121.42857142857143
England,North East and Yorkshire,2020-07-23,126.0,120.85714285714286
England,North East and Yorkshire,2020-07-24,125.0,125.28571428571429
England,North East and Yorkshire,2020-07-25,101.0,131.57142857142858
England,North East and Yorkshire,2020-07-26,106.0,141.0
England,North East and Yorkshire,2020-07-27,165.0,146.28571428571428
England,North East and Yorkshire,2020-07-28,166.0,146.28571428571428
England,North East and Yorkshire,2020-07-29,198.0,145.42857142857142
England,North East and Yorkshire,2020-07-30,163.0,145.42857142857142
England,North East and Yorkshire,2020-07-31,125.0,146.57142857142858
England,North East and Yorkshire,2020-08-01,95.0,148.28571428571428
England,North East and Yorkshire,2020-08-02,106.0,147.42857142857142
England,North East and Yorkshire,2020-08-03,173.0,155.57142857142858
England,North East and Yorkshire,2020-08-04,178.0,158.85714285714286
England,North East and Yorkshire,2020-08-05,192.0,163.28571428571428
England,North East and Yorkshire,2020-08-06,220.0,165.0
England,North East and Yorkshire,2020-08-07,148.0,178.42857142857142
England,North East and Yorkshire,2020-08-08,126.0,187.57142857142858
England,North East and Yorkshire,2020-08-09,118.0,191.42857142857142
England,North East and Yorkshire,2020-08-10,267.0,194.28571428571428
England,North East and Yorkshire,2020-08-11,242.0,201.71428571428572
England,North East and Yorkshire,2020-08-12,219.0,202.14285714285714
England,North East and Yorkshire,2020-08-13,240.0,198.57142857142858
England,North East and Yorkshire,2020-08-14,200.0,184.28571428571428
England,North East and Yorkshire,2020-08-15,129.0,173.42857142857142
England,North East and Yorkshire,2020-08-16,93.0,170.71428571428572
England,North East and Yorkshire,2020-08-17,167.0,166.71428571428572
England,North East and Yorkshire,2020-08-18,166.0,163.0
England,North East and Yorkshire,2020-08-19,200.0,162.71428571428572
England,North East and Yorkshire,2020-08-20,212.0,166.85714285714286
England,North East and Yorkshire,2020-08-21,174.0,171.0
England,North East and Yorkshire,2020-08-22,127.0,173.85714285714286
England,North East and Yorkshire,2020-08-23,122.0,172.85714285714286
England,North East and Yorkshire,2020-08-24,196.0,181.28571428571428
England,North East and Yorkshire,2020-08-25,186.0,189.85714285714286
England,North East and Yorkshire,2020-08-26,193.0,207.28571428571428
England,North East and Yorkshire,2020-08-27,271.0,219.14285714285714
England,North East and Yorkshire,2020-08-28,234.0,233.14285714285714
England,North East and Yorkshire,2020-08-29,249.0,262.42857142857144
England,North East and Yorkshire,2020-08-30,205.0,308.57142857142856
England,North East and Yorkshire,2020-08-31,294.0,349.0
England,North East and Yorkshire,2020-09-01,391.0,385.57142857142856
England,North East and Yorkshire,2020-09-02,516.0,429.14285714285717
England,North East and Yorkshire,2020-09-03,554.0,469.2857142857143
England,North East and Yorkshire,2020-09-04,490.0,535.7142857142857
England,North East and Yorkshire,2020-09-05,554.0,567.7142857142857
England,North East and Yorkshire,2020-09-06,486.0,585.5714285714286
England,North East and Yorkshire,2020-09-07,759.0,607.2857142857143
England,North East and Yorkshire,2020-09-08,615.0,622.0
England,North East and Yorkshire,2020-09-09,641.0,611.0
England,North East and Yorkshire,2020-09-10,706.0,607.4285714285714
England,North East and Yorkshire,2020-09-11,593.0,584.1428571428571
England,North East and Yorkshire,2020-09-12,477.0,596.1428571428571
England,North East and Yorkshire,2020-09-13,461.0,631.5714285714286
England,North East and Yorkshire,2020-09-14,596.0,667.5714285714286
England,North East and Yorkshire,2020-09-15,699.0,732.4285714285714
England,North East and Yorkshire,2020-09-16,889.0,808.0
England,North East and Yorkshire,2020-09-17,958.0,925.4285714285714
England,North East and Yorkshire,2020-09-18,1047.0,1019.8571428571429
England,North East and Yorkshire,2020-09-19,1006.0,1106.142857142857
England,North East and Yorkshire,2020-09-20,1283.0,1179.4285714285713
England,North East and Yorkshire,2020-09-21,1257.0,1282.142857142857
England,North East and Yorkshire,2020-09-22,1303.0,1339.857142857143
England,North East and Yorkshire,2020-09-23,1402.0,1427.4285714285713
England,North East and Yorkshire,2020-09-24,1677.0,1489.142857142857
England,North East and Yorkshire,2020-09-25,1451.0,1662.857142857143
England,North East and Yorkshire,2020-09-26,1619.0,1831.7142857142858
England,North East and Yorkshire,2020-09-27,1715.0,2032.857142857143
England,North East and Yorkshire,2020-09-28,2473.0,2272.4285714285716
England,North East and Yorkshire,2020-09-29,2485.0,2560.8571428571427
England,North East and Yorkshire,2020-09-30,2810.0,2740.8571428571427
England,North East and Yorkshire,2020-10-01,3354.0,2915.285714285714
England,North East and Yorkshire,2020-10-02,3470.0,3096.4285714285716
England,North East and Yorkshire,2020-10-03,2879.0,3304.714285714286
England,North East and Yorkshire,2020-10-04,2936.0,3510.1428571428573
England,North East and Yorkshire,2020-10-05,3741.0,3586.4285714285716
England,North East and Yorkshire,2020-10-06,3943.0,3536.4285714285716
England,North East and Yorkshire,2020-10-07,4248.0,3530.714285714286
England,North East and Yorkshire,2020-10-08,3888.0,3483.4285714285716
England,North East and Yorkshire,2020-10-09,3120.0,3561.1428571428573
England,North East and Yorkshire,2020-10-10,2839.0,3564.0
England,North East and Yorkshire,2020-10-11,2605.0,3572.4285714285716
England,North East and Yorkshire,2020-10-12,4285.0,3559.0
England,North East and Yorkshire,2020-10-13,3963.0,3635.4285714285716
England,North East and Yorkshire,2020-10-14,4307.0,3700.0
England,North East and Yorkshire,2020-10-15,3794.0,3779.0
England,North East and Yorkshire,2020-10-16,3655.0,3947.8571428571427
England,North East and Yorkshire,2020-10-17,3291.0,4122.428571428572
England,North East and Yorkshire,2020-10-18,3158.0,4248.857142857143
England,North East and Yorkshire,2020-10-19,5467.0,4379.428571428572
England,North East and Yorkshire,2020-10-20,5185.0,4459.142857142857
England,North East and Yorkshire,2020-10-21,5192.0,4455.142857142857
England,North East and Yorkshire,2020-10-22,4708.0,4451.571428571428
England,North East and Yorkshire,2020-10-23,4213.0,4440.857142857143
England,North East and Yorkshire,2020-10-24,3263.0,4409.857142857143
England,North East and Yorkshire,2020-10-25,3133.0,4377.0
England,North East and Yorkshire,2020-10-26,5392.0,4397.857142857143
England,North East and Yorkshire,2020-10-27,4968.0,4491.714285714285
England,North East and Yorkshire,2020-10-28,4962.0,4550.714285714285
England,North East and Yorkshire,2020-10-29,4854.0,4674.571428571428
England,North East and Yorkshire,2020-10-30,4870.0,4851.857142857143
England,North East and Yorkshire,2020-10-31,3676.0,4959.571428571428
England,North East and Yorkshire,2020-11-01,4000.0,4986.142857142857
England,North East and Yorkshire,2020-11-02,6633.0,5046.714285714285
England,North East and Yorkshire,2020-11-03,5722.0,5106.285714285715
England,North East and Yorkshire,2020-11-04,5148.0,5202.142857142857
England,North East and Yorkshire,2020-11-05,5278.0,5252.857142857143
England,North East and Yorkshire,2020-11-06,5287.0,5278.285714285715
England,North East and Yorkshire,2020-11-07,4347.0,5290.857142857143
England,North East and Yorkshire,2020-11-08,4355.0,5383.285714285715
England,North East and Yorkshire,2020-11-09,6811.0,5338.0
England,North East and Yorkshire,2020-11-10,5810.0,5267.571428571428
England,North East and Yorkshire,2020-11-11,5795.0,5178.142857142857
England,North East and Yorkshire,2020-11-12,4961.0,5025.142857142857
England,North East and Yorkshire,2020-11-13,4794.0,4774.428571428572
England,North East and Yorkshire,2020-11-14,3721.0,4632.285714285715
England,North East and Yorkshire,2020-11-15,3284.0,4388.714285714285
England,North East and Yorkshire,2020-11-16,5056.0,4148.428571428572
England,North East and Yorkshire,2020-11-17,4815.0,3889.4285714285716
England,North East and Yorkshire,2020-11-18,4090.0,3663.1428571428573
England,North East and Yorkshire,2020-11-19,3279.0,3486.714285714286
England,North East and Yorkshire,2020-11-20,2981.0,3217.0
England,North East and Yorkshire,2020-11-21,2137.0,2915.0
England,North East and Yorkshire,2020-11-22,2049.0,2688.1428571428573
England,North East and Yorkshire,2020-11-23,3168.0,2531.8571428571427
England,North East and Yorkshire,2020-11-24,2701.0,2397.5714285714284
England,North East and Yorkshire,2020-11-25,2502.0,2325.8571428571427
England,North East and Yorkshire,2020-11-26,2185.0,2253.8571428571427
England,North East and Yorkshire,2020-11-27,2041.0,2171.8571428571427
England,North East and Yorkshire,2020-11-28,1635.0,2114.0
England,North East and Yorkshire,2020-11-29,1545.0,2054.0
England,North East and Yorkshire,2020-11-30,2594.0,2004.2857142857142
England,North East and Yorkshire,2020-12-01,2296.0,1955.142857142857
England,North East and Yorkshire,2020-12-02,2082.0,1916.5714285714287
England,North East and Yorkshire,2020-12-03,1837.0,1902.0
England,North East and Yorkshire,2020-12-04,1697.0,1859.0
England,North East and Yorkshire,2020-12-05,1365.0,1845.5714285714287
England,North East and Yorkshire,2020-12-06,1443.0,1846.0
England,North East and Yorkshire,2020-12-07,2293.0,1866.857142857143
England,North East and Yorkshire,2020-12-08,2202.0,1910.142857142857
England,North East and Yorkshire,2020-12-09,2085.0,1935.857142857143
England,North East and Yorkshire,2020-12-10,1983.0,1973.2857142857142
England,North East and Yorkshire,2020-12-11,2000.0,2049.4285714285716
England,North East and Yorkshire,2020-12-12,1545.0,2102.0
England,North East and Yorkshire,2020-12-13,1705.0,2117.1428571428573
England,North East and Yorkshire,2020-12-14,2826.0,2115.0
England,North East and Yorkshire,2020-12-15,2570.0,2173.8571428571427
England,North East and Yorkshire,2020-12-16,2191.0,2205.8571428571427
England,North East and Yorkshire,2020-12-17,1968.0,2294.1428571428573
England,North East and Yorkshire,2020-12-18,2412.0,2356.714285714286
England,North East and Yorkshire,2020-12-19,1769.0,2454.285714285714
England,North East and Yorkshire,2020-12-20,2323.0,2564.714285714286
England,North East and Yorkshire,2020-12-21,3264.0,2602.0
England,North East and Yorkshire,2020-12-22,3253.0,2398.8571428571427
England,North East and Yorkshire,2020-12-23,2964.0,2558.285714285714
England,North East and Yorkshire,2020-12-24,2229.0,2744.1428571428573
England,North East and Yorkshire,2020-12-25,990.0,2830.0
England,North East and Yorkshire,2020-12-26,2885.0,3259.5714285714284
England,North East and Yorkshire,2020-12-27,3624.0,3664.4285714285716
England,North East and Yorkshire,2020-12-28,3865.0,3941.0
England,North East and Yorkshire,2020-12-29,6260.0,4191.142857142857
England,North East and Yorkshire,2020-12-30,5798.0,4500.428571428572
England,North East and Yorkshire,2020-12-31,4165.0,4644.714285714285
England,North East and Yorkshire,2021-01-01,2741.0,5018.142857142857
England,North East and Yorkshire,2021-01-02,5050.0,4857.714285714285
England,North East and Yorkshire,2021-01-03,4634.0,4687.285714285715
England,North East and Yorkshire,2021-01-04,6479.0,4721.857142857143
England,North East and Yorkshire,2021-01-05,5137.0,4857.285714285715
England,North East and Yorkshire,2021-01-06,4605.0,4593.142857142857
England,North East and Yorkshire,2021-01-07,4407.0,4385.857142857143
England,North East and Yorkshire,2021-01-08,3689.0,4192.571428571428
England,North East and Yorkshire,2021-01-09,3201.0,4092.5714285714284
England,North East and Yorkshire,2021-01-10,3183.0,4007.5714285714284
England,North East and Yorkshire,2021-01-11,5126.0,3779.5714285714284
England,North East and Yorkshire,2021-01-12,4437.0,3754.285714285714
England,North East and Yorkshire,2021-01-13,4010.0,3718.1428571428573
England,North East and Yorkshire,2021-01-14,2811.0,3670.8571428571427
England,North East and Yorkshire,2021-01-15,3512.0,3583.0
England,North East and Yorkshire,2021-01-16,2948.0,3517.8571428571427
England,North East and Yorkshire,2021-01-17,2852.0,3482.0
England,North East and Yorkshire,2021-01-18,4511.0,3543.4285714285716
England,North East and Yorkshire,2021-01-19,3981.0,3453.714285714286
England,North East and Yorkshire,2021-01-20,3759.0,3357.5714285714284
England,North East and Yorkshire,2021-01-21,3241.0,3267.4285714285716
England,North East and Yorkshire,2021-01-22,2884.0,3113.4285714285716
England,North East and Yorkshire,2021-01-23,2275.0,2990.285714285714
England,North East and Yorkshire,2021-01-24,2221.0,2889.5714285714284
England,North East and Yorkshire,2021-01-25,3433.0,2823.5714285714284
England,North East and Yorkshire,2021-01-26,3119.0,2775.4285714285716
England,North East and Yorkshire,2021-01-27,3054.0,2755.5714285714284
England,North East and Yorkshire,2021-01-28,2779.0,2741.285714285714
England,North East and Yorkshire,2021-01-29,2547.0,2666.714285714286
England,North East and Yorkshire,2021-01-30,2136.0,2516.1428571428573
England,North East and Yorkshire,2021-01-31,2121.0,2472.714285714286
England,North East and Yorkshire,2021-02-01,2911.0,2444.8571428571427
England,North East and Yorkshire,2021-02-02,2065.0,2392.5714285714284
England,North East and Yorkshire,2021-02-03,2750.0,2348.0
England,North East and Yorkshire,2021-02-04,2584.0,2307.0
